model,class,idx,recall,precision,ap
RandomForest,Nitrogen,161,0.809045,0.859614,0.900831
RandomForest,Nitrogen,162,0.814070,0.859614,0.900831
RandomForest,Nitrogen,163,0.819095,0.859614,0.900831
RandomForest,Nitrogen,164,0.824121,0.859614,0.900831
RandomForest,Nitrogen,165,0.829146,0.859614,0.900831
RandomForest,Nitrogen,166,0.834171,0.846502,0.900831
RandomForest,Nitrogen,167,0.839196,0.846502,0.900831
RandomForest,Nitrogen,168,0.844221,0.846502,0.900831
RandomForest,Nitrogen,169,0.849246,0.846502,0.900831
RandomForest,Nitrogen,170,0.854271,0.846502,0.900831
RandomForest,Nitrogen,171,0.859296,0.839842,0.900831
RandomForest,Nitrogen,172,0.864322,0.839842,0.900831
RandomForest,Nitrogen,173,0.869347,0.834909,0.900831
RandomForest,Nitrogen,174,0.874372,0.834909,0.900831
RandomForest,Nitrogen,175,0.879397,0.834909,0.900831
RandomForest,Nitrogen,176,0.884422,0.834909,0.900831
RandomForest,Nitrogen,177,0.889447,0.834909,0.900831
RandomForest,Nitrogen,178,0.894472,0.834909,0.900831
RandomForest,Nitrogen,179,0.899497,0.824395,0.900831
RandomForest,Nitrogen,180,0.904523,0.824395,0.900831
RandomForest,Nitrogen,181,0.909548,0.824395,0.900831
RandomForest,Nitrogen,182,0.914573,0.824395,0.900831
RandomForest,Nitrogen,183,0.919598,0.824395,0.900831
RandomForest,Nitrogen,184,0.924623,0.824395,0.900831
RandomForest,Nitrogen,185,0.929648,0.824395,0.900831
RandomForest,Nitrogen,186,0.934673,0.824395,0.900831
RandomForest,Nitrogen,187,0.939698,0.824395,0.900831
RandomForest,Nitrogen,188,0.944724,0.824395,0.900831
RandomForest,Nitrogen,189,0.949749,0.815292,0.900831
RandomForest,Nitrogen,190,0.954774,0.815292,0.900831
RandomForest,Nitrogen,191,0.959799,0.806851,0.900831
RandomForest,Nitrogen,192,0.964824,0.803688,0.900831
RandomForest,Nitrogen,193,0.969849,0.803688,0.900831
RandomForest,Nitrogen,194,0.974874,0.803688,0.900831
RandomForest,Nitrogen,195,0.979899,0.803688,0.900831
RandomForest,Nitrogen,196,0.984925,0.800000,0.900831
RandomForest,Nitrogen,197,0.989950,0.800000,0.900831
RandomForest,Nitrogen,198,0.994975,0.800000,0.900831
RandomForest,Nitrogen,199,1.000000,0.800000,0.900831
RandomForest,Phosphorus,0,0.000000,0.926681,0.883264
RandomForest,Phosphorus,1,0.005025,0.926681,0.883264
RandomForest,Phosphorus,2,0.010050,0.910005,0.883264
RandomForest,Phosphorus,3,0.015075,0.910005,0.883264
RandomForest,Phosphorus,4,0.020101,0.910005,0.883264
RandomForest,Phosphorus,5,0.025126,0.910005,0.883264
RandomForest,Phosphorus,6,0.030151,0.910005,0.883264
RandomForest,Phosphorus,7,0.035176,0.910005,0.883264
RandomForest,Phosphorus,8,0.040201,0.910005,0.883264
RandomForest,Phosphorus,9,0.045226,0.910005,0.883264
RandomForest,Phosphorus,10,0.050251,0.910005,0.883264
RandomForest,Phosphorus,11,0.055276,0.910005,0.883264
RandomForest,Phosphorus,12,0.060302,0.910005,0.883264
RandomForest,Phosphorus,13,0.065327,0.910005,0.883264
RandomForest,Phosphorus,14,0.070352,0.910005,0.883264
RandomForest,Phosphorus,15,0.075377,0.910005,0.883264
RandomForest,Phosphorus,16,0.080402,0.910005,0.883264
RandomForest,Phosphorus,17,0.085427,0.910005,0.883264
RandomForest,Phosphorus,18,0.090452,0.910005,0.883264
RandomForest,Phosphorus,19,0.095477,0.910005,0.883264
RandomForest,Phosphorus,20,0.100503,0.910005,0.883264
RandomForest,Phosphorus,21,0.105528,0.910005,0.883264
RandomForest,Phosphorus,22,0.110553,0.910005,0.883264
RandomForest,Phosphorus,23,0.115578,0.910005,0.883264
RandomForest,Phosphorus,24,0.120603,0.910005,0.883264
RandomForest,Phosphorus,25,0.125628,0.910005,0.883264
RandomForest,Phosphorus,26,0.130653,0.910005,0.883264
RandomForest,Phosphorus,27,0.135678,0.910005,0.883264
RandomForest,Phosphorus,28,0.140704,0.910005,0.883264
RandomForest,Phosphorus,29,0.145729,0.910005,0.883264
RandomForest,Phosphorus,30,0.150754,0.910005,0.883264
RandomForest,Phosphorus,31,0.155779,0.910005,0.883264
RandomForest,Phosphorus,32,0.160804,0.910005,0.883264
RandomForest,Phosphorus,33,0.165829,0.910005,0.883264
RandomForest,Phosphorus,34,0.170854,0.910005,0.883264
RandomForest,Phosphorus,35,0.175879,0.910005,0.883264
RandomForest,Phosphorus,36,0.180905,0.910005,0.883264
RandomForest,Phosphorus,37,0.185930,0.910005,0.883264
RandomForest,Phosphorus,38,0.190955,0.910005,0.883264
RandomForest,Phosphorus,39,0.195980,0.910005,0.883264
RandomForest,Phosphorus,40,0.201005,0.910005,0.883264
RandomForest,Phosphorus,41,0.206030,0.910005,0.883264
RandomForest,Phosphorus,42,0.211055,0.910005,0.883264
RandomForest,Phosphorus,43,0.216080,0.910005,0.883264
RandomForest,Phosphorus,44,0.221106,0.910005,0.883264
RandomForest,Phosphorus,45,0.226131,0.910005,0.883264
RandomForest,Phosphorus,46,0.231156,0.910005,0.883264
RandomForest,Phosphorus,47,0.236181,0.910005,0.883264
RandomForest,Phosphorus,48,0.241206,0.910005,0.883264
RandomForest,Phosphorus,49,0.246231,0.910005,0.883264
RandomForest,Phosphorus,50,0.251256,0.909210,0.883264
RandomForest,Phosphorus,51,0.256281,0.909210,0.883264
RandomForest,Phosphorus,52,0.261307,0.909210,0.883264
RandomForest,Phosphorus,53,0.266332,0.909210,0.883264
RandomForest,Phosphorus,54,0.271357,0.909210,0.883264
RandomForest,Phosphorus,55,0.276382,0.909210,0.883264
RandomForest,Phosphorus,56,0.281407,0.909210,0.883264
RandomForest,Phosphorus,57,0.286432,0.909210,0.883264
RandomForest,Phosphorus,58,0.291457,0.909210,0.883264
RandomForest,Phosphorus,59,0.296482,0.909210,0.883264
RandomForest,Phosphorus,60,0.301508,0.909210,0.883264
RandomForest,Phosphorus,61,0.306533,0.909210,0.883264
RandomForest,Phosphorus,62,0.311558,0.909210,0.883264
RandomForest,Phosphorus,63,0.316583,0.909210,0.883264
RandomForest,Phosphorus,64,0.321608,0.908552,0.883264
RandomForest,Phosphorus,65,0.326633,0.908552,0.883264
RandomForest,Phosphorus,66,0.331658,0.908552,0.883264
RandomForest,Phosphorus,67,0.336683,0.908552,0.883264
RandomForest,Phosphorus,68,0.341709,0.908552,0.883264
RandomForest,Phosphorus,69,0.346734,0.908552,0.883264
RandomForest,Phosphorus,70,0.351759,0.908552,0.883264
RandomForest,Phosphorus,71,0.356784,0.908552,0.883264
RandomForest,Phosphorus,72,0.361809,0.908552,0.883264
RandomForest,Phosphorus,73,0.366834,0.908552,0.883264
RandomForest,Phosphorus,74,0.371859,0.908552,0.883264
RandomForest,Phosphorus,75,0.376884,0.908552,0.883264
RandomForest,Phosphorus,76,0.381910,0.908552,0.883264
RandomForest,Phosphorus,77,0.386935,0.908552,0.883264
RandomForest,Phosphorus,78,0.391960,0.908552,0.883264
RandomForest,Phosphorus,79,0.396985,0.908552,0.883264
RandomForest,Phosphorus,80,0.402010,0.908552,0.883264
RandomForest,Phosphorus,81,0.407035,0.908552,0.883264
RandomForest,Phosphorus,82,0.412060,0.908552,0.883264
RandomForest,Phosphorus,83,0.417085,0.908552,0.883264
RandomForest,Phosphorus,84,0.422111,0.908552,0.883264
RandomForest,Phosphorus,85,0.427136,0.908552,0.883264
RandomForest,Phosphorus,86,0.432161,0.908552,0.883264
RandomForest,Phosphorus,87,0.437186,0.908552,0.883264
RandomForest,Phosphorus,88,0.442211,0.908552,0.883264
RandomForest,Phosphorus,89,0.447236,0.908552,0.883264
RandomForest,Phosphorus,90,0.452261,0.904329,0.883264
RandomForest,Phosphorus,91,0.457286,0.904329,0.883264
RandomForest,Phosphorus,92,0.462312,0.904329,0.883264
RandomForest,Phosphorus,93,0.467337,0.904329,0.883264
RandomForest,Phosphorus,94,0.472362,0.904329,0.883264
RandomForest,Phosphorus,95,0.477387,0.904329,0.883264
RandomForest,Phosphorus,96,0.482412,0.904329,0.883264
RandomForest,Phosphorus,97,0.487437,0.904329,0.883264
RandomForest,Phosphorus,98,0.492462,0.896640,0.883264
RandomForest,Phosphorus,99,0.497487,0.896640,0.883264
RandomForest,Phosphorus,100,0.502513,0.896640,0.883264
RandomForest,Phosphorus,101,0.507538,0.896640,0.883264
RandomForest,Phosphorus,102,0.512563,0.896640,0.883264
RandomForest,Phosphorus,103,0.517588,0.896640,0.883264
RandomForest,Phosphorus,104,0.522613,0.896640,0.883264
RandomForest,Phosphorus,105,0.527638,0.896640,0.883264
RandomForest,Phosphorus,106,0.532663,0.893311,0.883264
RandomForest,Phosphorus,107,0.537688,0.893311,0.883264
RandomForest,Phosphorus,108,0.542714,0.893311,0.883264
RandomForest,Phosphorus,109,0.547739,0.893311,0.883264
RandomForest,Phosphorus,110,0.552764,0.893311,0.883264
RandomForest,Phosphorus,111,0.557789,0.893311,0.883264
RandomForest,Phosphorus,112,0.562814,0.893311,0.883264
RandomForest,Phosphorus,113,0.567839,0.893311,0.883264
RandomForest,Phosphorus,114,0.572864,0.890777,0.883264
RandomForest,Phosphorus,115,0.577889,0.890777,0.883264
RandomForest,Phosphorus,116,0.582915,0.890777,0.883264
RandomForest,Phosphorus,117,0.587940,0.890777,0.883264
RandomForest,Phosphorus,118,0.592965,0.890777,0.883264
RandomForest,Phosphorus,119,0.597990,0.889889,0.883264
RandomForest,Phosphorus,120,0.603015,0.885032,0.883264
RandomForest,Phosphorus,121,0.608040,0.884592,0.883264
RandomForest,Phosphorus,122,0.613065,0.883970,0.883264
RandomForest,Phosphorus,123,0.618090,0.883970,0.883264
RandomForest,Phosphorus,124,0.623116,0.883970,0.883264
RandomForest,Phosphorus,125,0.628141,0.883970,0.883264
RandomForest,Phosphorus,126,0.633166,0.883970,0.883264
RandomForest,Phosphorus,127,0.638191,0.883970,0.883264
RandomForest,Phosphorus,128,0.643216,0.883294,0.883264
RandomForest,Phosphorus,129,0.648241,0.883294,0.883264
RandomForest,Phosphorus,130,0.653266,0.883294,0.883264
RandomForest,Phosphorus,131,0.658291,0.883294,0.883264
RandomForest,Phosphorus,132,0.663317,0.883294,0.883264
RandomForest,Phosphorus,133,0.668342,0.874941,0.883264
RandomForest,Phosphorus,134,0.673367,0.874941,0.883264
RandomForest,Phosphorus,135,0.678392,0.874941,0.883264
RandomForest,Phosphorus,136,0.683417,0.874941,0.883264
RandomForest,Phosphorus,137,0.688442,0.874941,0.883264
RandomForest,Phosphorus,138,0.693467,0.874941,0.883264
RandomForest,Phosphorus,139,0.698492,0.874941,0.883264
RandomForest,Phosphorus,140,0.703518,0.874941,0.883264
RandomForest,Phosphorus,141,0.708543,0.872295,0.883264
RandomForest,Phosphorus,142,0.713568,0.868246,0.883264
RandomForest,Phosphorus,143,0.718593,0.868246,0.883264
RandomForest,Phosphorus,144,0.723618,0.865611,0.883264
RandomForest,Phosphorus,145,0.728643,0.865611,0.883264
RandomForest,Phosphorus,146,0.733668,0.865611,0.883264
RandomForest,Phosphorus,147,0.738693,0.865611,0.883264
RandomForest,Phosphorus,148,0.743719,0.865611,0.883264
RandomForest,Phosphorus,149,0.748744,0.859002,0.883264
RandomForest,Phosphorus,150,0.753769,0.859002,0.883264
RandomForest,Phosphorus,151,0.758794,0.859002,0.883264
RandomForest,Phosphorus,152,0.763819,0.859002,0.883264
RandomForest,Phosphorus,153,0.768844,0.859002,0.883264
RandomForest,Phosphorus,154,0.773869,0.859002,0.883264
RandomForest,Phosphorus,155,0.778894,0.859002,0.883264
RandomForest,Phosphorus,156,0.783920,0.858167,0.883264
RandomForest,Phosphorus,157,0.788945,0.858167,0.883264
RandomForest,Phosphorus,158,0.793970,0.858167,0.883264
RandomForest,Phosphorus,159,0.798995,0.858167,0.883264
RandomForest,Phosphorus,160,0.804020,0.854910,0.883264
RandomForest,Phosphorus,161,0.809045,0.854910,0.883264
RandomForest,Phosphorus,162,0.814070,0.854910,0.883264
RandomForest,Phosphorus,163,0.819095,0.854910,0.883264
RandomForest,Phosphorus,164,0.824121,0.846269,0.883264
RandomForest,Phosphorus,165,0.829146,0.839365,0.883264
RandomForest,Phosphorus,166,0.834171,0.839365,0.883264
RandomForest,Phosphorus,167,0.839196,0.839365,0.883264
RandomForest,Phosphorus,168,0.844221,0.839365,0.883264
RandomForest,Phosphorus,169,0.849246,0.839365,0.883264
RandomForest,Phosphorus,170,0.854271,0.839365,0.883264
RandomForest,Phosphorus,171,0.859296,0.839365,0.883264
RandomForest,Phosphorus,172,0.864322,0.839365,0.883264
RandomForest,Phosphorus,173,0.869347,0.839365,0.883264
RandomForest,Phosphorus,174,0.874372,0.839365,0.883264
RandomForest,Phosphorus,175,0.879397,0.839365,0.883264
RandomForest,Phosphorus,176,0.884422,0.839365,0.883264
RandomForest,Phosphorus,177,0.889447,0.831240,0.883264
RandomForest,Phosphorus,178,0.894472,0.821671,0.883264
RandomForest,Phosphorus,179,0.899497,0.821671,0.883264
RandomForest,Phosphorus,180,0.904523,0.821671,0.883264
RandomForest,Phosphorus,181,0.909548,0.821671,0.883264
RandomForest,Phosphorus,182,0.914573,0.821671,0.883264
RandomForest,Phosphorus,183,0.919598,0.813245,0.883264
RandomForest,Phosphorus,184,0.924623,0.813245,0.883264
RandomForest,Phosphorus,185,0.929648,0.813245,0.883264
RandomForest,Phosphorus,186,0.934673,0.813011,0.883264
RandomForest,Phosphorus,187,0.939698,0.813011,0.883264
RandomForest,Phosphorus,188,0.944724,0.813011,0.883264
RandomForest,Phosphorus,189,0.949749,0.813011,0.883264
RandomForest,Phosphorus,190,0.954774,0.808427,0.883264
RandomForest,Phosphorus,191,0.959799,0.800000,0.883264
RandomForest,Phosphorus,192,0.964824,0.800000,0.883264
RandomForest,Phosphorus,193,0.969849,0.800000,0.883264
RandomForest,Phosphorus,194,0.974874,0.800000,0.883264
RandomForest,Phosphorus,195,0.979899,0.800000,0.883264
RandomForest,Phosphorus,196,0.984925,0.800000,0.883264
RandomForest,Phosphorus,197,0.989950,0.800000,0.883264
RandomForest,Phosphorus,198,0.994975,0.800000,0.883264
RandomForest,Phosphorus,199,1.000000,0.800000,0.883264
RandomForest,Potassium,0,0.000000,0.957440,0.911816
RandomForest,Potassium,1,0.005025,0.941037,0.911816
RandomForest,Potassium,2,0.010050,0.941037,0.911816
RandomForest,Potassium,3,0.015075,0.941037,0.911816
RandomForest,Potassium,4,0.020101,0.941037,0.911816
RandomForest,Potassium,5,0.025126,0.941037,0.911816
RandomForest,Potassium,6,0.030151,0.941037,0.911816
RandomForest,Potassium,7,0.035176,0.941037,0.911816
RandomForest,Potassium,8,0.040201,0.941037,0.911816
RandomForest,Potassium,9,0.045226,0.941037,0.911816
RandomForest,Potassium,10,0.050251,0.941037,0.911816
RandomForest,Potassium,11,0.055276,0.941037,0.911816
RandomForest,Potassium,12,0.060302,0.941037,0.911816
RandomForest,Potassium,13,0.065327,0.941037,0.911816
RandomForest,Potassium,14,0.070352,0.941037,0.911816
RandomForest,Potassium,15,0.075377,0.941037,0.911816
RandomForest,Potassium,16,0.080402,0.941037,0.911816
RandomForest,Potassium,17,0.085427,0.941037,0.911816
RandomForest,Potassium,18,0.090452,0.941037,0.911816
RandomForest,Potassium,19,0.095477,0.941037,0.911816
RandomForest,Potassium,20,0.100503,0.941037,0.911816
RandomForest,Potassium,21,0.105528,0.941037,0.911816
RandomForest,Potassium,22,0.110553,0.941037,0.911816
RandomForest,Potassium,23,0.115578,0.941037,0.911816
RandomForest,Potassium,24,0.120603,0.941037,0.911816
RandomForest,Potassium,25,0.125628,0.941037,0.911816
RandomForest,Potassium,26,0.130653,0.941037,0.911816
RandomForest,Potassium,27,0.135678,0.941037,0.911816
RandomForest,Potassium,28,0.140704,0.941037,0.911816
RandomForest,Potassium,29,0.145729,0.941037,0.911816
RandomForest,Potassium,30,0.150754,0.941037,0.911816
RandomForest,Potassium,31,0.155779,0.941037,0.911816
RandomForest,Potassium,32,0.160804,0.941037,0.911816
RandomForest,Potassium,33,0.165829,0.941037,0.911816
RandomForest,Potassium,34,0.170854,0.941037,0.911816
RandomForest,Potassium,35,0.175879,0.941037,0.911816
RandomForest,Potassium,36,0.180905,0.941037,0.911816
RandomForest,Potassium,37,0.185930,0.941037,0.911816
RandomForest,Potassium,38,0.190955,0.941037,0.911816
RandomForest,Potassium,39,0.195980,0.941037,0.911816
RandomForest,Potassium,40,0.201005,0.941037,0.911816
RandomForest,Potassium,41,0.206030,0.941037,0.911816
RandomForest,Potassium,42,0.211055,0.941037,0.911816
RandomForest,Potassium,43,0.216080,0.941037,0.911816
RandomForest,Potassium,44,0.221106,0.941037,0.911816
RandomForest,Potassium,45,0.226131,0.941037,0.911816
RandomForest,Potassium,46,0.231156,0.941037,0.911816
RandomForest,Potassium,47,0.236181,0.941037,0.911816
RandomForest,Potassium,48,0.241206,0.941037,0.911816
RandomForest,Potassium,49,0.246231,0.941037,0.911816
RandomForest,Potassium,50,0.251256,0.941037,0.911816
RandomForest,Potassium,51,0.256281,0.941037,0.911816
RandomForest,Potassium,52,0.261307,0.941037,0.911816
RandomForest,Potassium,53,0.266332,0.941037,0.911816
RandomForest,Potassium,54,0.271357,0.941037,0.911816
RandomForest,Potassium,55,0.276382,0.938803,0.911816
RandomForest,Potassium,56,0.281407,0.938803,0.911816
RandomForest,Potassium,57,0.286432,0.938803,0.911816
RandomForest,Potassium,58,0.291457,0.938803,0.911816
RandomForest,Potassium,59,0.296482,0.938803,0.911816
RandomForest,Potassium,60,0.301508,0.938803,0.911816
RandomForest,Potassium,61,0.306533,0.938803,0.911816
RandomForest,Potassium,62,0.311558,0.938803,0.911816
RandomForest,Potassium,63,0.316583,0.938803,0.911816
RandomForest,Potassium,64,0.321608,0.938803,0.911816
RandomForest,Potassium,65,0.326633,0.938803,0.911816
RandomForest,Potassium,66,0.331658,0.938803,0.911816
RandomForest,Potassium,67,0.336683,0.937529,0.911816
RandomForest,Potassium,68,0.341709,0.937529,0.911816
RandomForest,Potassium,69,0.346734,0.937529,0.911816
